,id_produto,categoria,peso,altura,comprimento,largura,cat_bin,cat_bin_desc
251,4803f125e17a7b5fc363202349fbf14f,utilidades_domesticas,8400.0,28.0,50.0,31.0,1,CASA
252,7db409a594f815ca2267b5383d139ee7,utilidades_domesticas,1550.0,10.0,46.0,35.0,1,CASA
253,8fec581a22f1e87d7e0f0a0da4626a82,utilidades_domesticas,600.0,17.0,17.0,18.0,1,CASA
254,ad0e74d7a7848008daa87492dff8db9f,automotivo,500.0,21.0,16.0,18.0,1,CASA
255,a4944a8b60acfe399f15f45892bc5639,informatica_acessorios,667.0,19.0,27.0,20.0,0,PESSOA
256,a314a62cff3e5725f545fa263aed7a7b,cama_mesa_banho,300.0,4.0,40.0,30.0,1,CASA
257,083178fd17a5d863811733e46fc529ef,esporte_lazer,450.0,25.0,25.0,25.0,0,PESSOA
258,8eed5d27f5b8c6248731efb4782f6141,automotivo,2800.0,2.0,16.0,11.0,1,CASA
259,39fab2af0c4e38ee29c6b8e05c81f93a,moveis_decoracao,250.0,6.0,20.0,11.0,1,CASA
260,70c325280f670aee445babb3400cf804,moveis_decoracao,250.0,5.0,35.0,25.0,1,CASA
261,e3ace35fe59021565fa9989acfdf8f3a,moveis_decoracao,1000.0,25.0,35.0,25.0,1,CASA
262,f9f899bf492ac59cf645a6c93eb91e05,moveis_decoracao,6267.0,40.0,36.0,36.0,1,CASA
263,590d6cb76092faa04d717fe406c66f88,esporte_lazer,2653.0,15.0,53.0,36.0,0,PESSOA
264,f0e14d7b2230a53543506024021cc3ef,moveis_decoracao,3000.0,11.0,69.0,11.0,1,CASA
265,c01cc7b6054e22d68972a35df1e0c249,automotivo,8500.0,29.0,18.0,13.0,1,CASA
266,2ca9132c1c90ff5060c3ff9047904e5a,esporte_lazer,2120.0,25.0,26.0,25.0,0,PESSOA
267,89904bec271974d069685a6568091c8a,beleza_saude,200.0,16.0,16.0,12.0,0,PESSOA
268,3bcf64d8d26d6e06bd568d27fe31d8e8,cama_mesa_banho,1650.0,20.0,35.0,30.0,1,CASA
269,47de5f36ace720b578ca1b30d0b45b8d,informatica_acessorios,900.0,13.0,26.0,21.0,0,PESSOA
270,97250c682244b5b6618aec504ceb9656,utilidades_domesticas,150.0,5.0,32.0,16.0,1,CASA
271,df1ff6c9a263464ba1ea7cd3de5e8633,utilidades_domesticas,800.0,5.0,31.0,21.0,1,CASA
272,9d0a2db5144d569d5ce5375bb0f4de36,cama_mesa_banho,75.0,12.0,17.0,17.0,1,CASA
273,8f9dc141063eb39ea09a9df984895c50,automotivo,1475.0,28.0,32.0,28.0,1,CASA
274,1fd78e3ef5fc49eddd84e82c035b682c,moveis_decoracao,2200.0,28.0,28.0,38.0,1,CASA
275,48aaba1523759485364bcd94f4d4c4f5,esporte_lazer,1300.0,8.0,44.0,30.0,0,PESSOA
276,cc95f2435cc780a6992154d6a29ff226,utilidades_domesticas,3100.0,26.0,32.0,21.0,1,CASA
277,d899300bb0834fde956e80ce7ca0c958,relogios_presentes,350.0,13.0,19.0,13.0,0,PESSOA
278,9f22d89800e8f59f79d50aa9d732f5e2,beleza_saude,888.0,17.0,18.0,18.0,0,PESSOA
279,7486c1fa8968fae4af4c32882f72dbe6,informatica_acessorios,150.0,4.0,16.0,14.0,0,PESSOA
280,80a96c144008b8446632f872d3b1a3ed,utilidades_domesticas,1025.0,23.0,25.0,25.0,1,CASA
281,46a44fef61c4835cb2cc8f39f0ce0752,utilidades_domesticas,250.0,9.0,20.0,12.0,1,CASA
282,d2fac83bdc41acb845baf953df64155a,cama_mesa_banho,450.0,15.0,45.0,35.0,1,CASA
283,dbb00dd9b017066946537423958bd4ea,beleza_saude,1000.0,12.0,16.0,13.0,0,PESSOA
284,b2cadfc2d6da74fba3a372470641ba61,utilidades_domesticas,400.0,9.0,16.0,12.0,1,CASA
285,bb8248b78690e295b4978f78009e4b94,telefonia,150.0,7.0,21.0,14.0,0,PESSOA
286,3931aaf38ba4cc928100541ff51b82ff,informatica_acessorios,400.0,4.0,16.0,16.0,0,PESSOA
287,f28fd17099749b33b6e5081515b2e797,cama_mesa_banho,550.0,5.0,30.0,25.0,1,CASA
288,4732ecf5e4abee8f7ff4d1b8df0f7af5,automotivo,1100.0,12.0,37.0,30.0,1,CASA
289,fe849745fcdc6e1d6864539a2b13197f,beleza_saude,300.0,12.0,19.0,13.0,0,PESSOA
290,7193329f650facb78de86a2e0b771e2f,beleza_saude,850.0,10.0,18.0,14.0,0,PESSOA
291,28f71b48a5f99f0bcf4642ae10352557,relogios_presentes,500.0,22.0,17.0,17.0,0,PESSOA
292,afa6d9a2f3ba0d5b06ccd5eb4bd2e29a,esporte_lazer,750.0,23.0,26.0,23.0,0,PESSOA
293,12827caf723c4ff8030d64dcffe3cdab,beleza_saude,150.0,13.0,28.0,12.0,0,PESSOA
294,53f92b0474f91fcb5bd188c6a8075c38,utilidades_domesticas,30000.0,51.0,76.0,51.0,1,CASA
295,4723ab93377036eb7e0c15dfca8c8ce6,telefonia,200.0,3.0,19.0,12.0,0,PESSOA
296,29608c81e9f1be14503667ecd1d35c63,esporte_lazer,200.0,15.0,20.0,15.0,0,PESSOA
297,0c03a930e654a5f1ea08f95a5c67d076,beleza_saude,700.0,16.0,20.0,17.0,0,PESSOA
298,ba17dd83b93da33a4483ba301644f40a,relogios_presentes,250.0,2.0,16.0,11.0,0,PESSOA
299,1dce3fd38c13a3e74fe5000f33858442,automotivo,1800.0,10.0,22.0,18.0,1,CASA
300,4e80e5fbd1f7a5e67501d0e1573abf98,relogios_presentes,300.0,13.0,19.0,13.0,0,PESSOA
301,2b1e141d70cf9e03eae19784eb427c24,informatica_acessorios,400.0,21.0,16.0,15.0,0,PESSOA
302,6a23ae3187f1dac41b7210a8c7739d6b,moveis_decoracao,750.0,35.0,20.0,20.0,1,CASA
303,bcb8826a092a057aedd93bb71d67c24d,beleza_saude,500.0,20.0,24.0,24.0,0,PESSOA
304,05d26098907b7bd26c0f92feefd10eae,brinquedos,200.0,13.0,18.0,16.0,0,PESSOA
305,4d777d8c652076edf63299034cc4c599,cama_mesa_banho,950.0,15.0,26.0,19.0,1,CASA
306,265928225c1358e74bf8668ff65096f3,brinquedos,300.0,17.0,16.0,11.0,0,PESSOA
307,860dd3635c61aba2d7ddea90b7d471b2,beleza_saude,452.0,11.0,20.0,18.0,0,PESSOA
308,ee2405458ecf90c4d6e1c55a9680de91,brinquedos,17650.0,50.0,45.0,45.0,0,PESSOA
309,45852eb1811c96c22787d9a3cb3875dc,cama_mesa_banho,1100.0,9.0,35.0,35.0,1,CASA
310,b4a595a550a377a81bf10d27821fab6d,utilidades_domesticas,5250.0,15.0,35.0,35.0,1,CASA
311,44d958961868395bfe852e70d48081f4,brinquedos,200.0,10.0,16.0,11.0,0,PESSOA
312,5b706747080dcd34b3ebd803c25ccd65,relogios_presentes,340.0,13.0,47.0,13.0,0,PESSOA
313,4a37bc772078a013df64fd661ae5ee6c,beleza_saude,750.0,16.0,16.0,16.0,0,PESSOA
314,120ed962437fbd2a403ab98f630d8e85,cama_mesa_banho,2650.0,10.0,33.0,33.0,1,CASA
315,eae50b5c9a18c296b7fa904cf04406a5,moveis_decoracao,300.0,10.0,35.0,25.0,1,CASA
316,6ba4f83d1c821bb17fe0a917881258d4,utilidades_domesticas,13600.0,65.0,16.0,60.0,1,CASA
317,6668e2c5a29f47a016858f28a3673e4a,cama_mesa_banho,3950.0,14.0,33.0,33.0,1,CASA
318,dfc767a34d7f9f8ee72a3e9b5ed55f89,informatica_acessorios,400.0,2.0,38.0,29.0,0,PESSOA
319,ecac3b74dce5ab6c6a7b9eda9216cfcc,beleza_saude,200.0,16.0,16.0,16.0,0,PESSOA
320,8aebbc3445bef4a356ae41d226a7b5da,utilidades_domesticas,22050.0,40.0,55.0,60.0,1,CASA
321,a963ea4d494221de09b70f1b4a70edbd,informatica_acessorios,150.0,8.0,35.0,11.0,0,PESSOA
322,ae48f03d1836c1021bf0babdf8b63dbb,utilidades_domesticas,800.0,8.0,20.0,20.0,1,CASA
323,67085b88a68c08cfe73132310f0574f3,moveis_decoracao,800.0,8.0,40.0,35.0,1,CASA
324,8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,500.0,16.0,22.0,16.0,1,CASA
325,743faa1bbabdf4abcbd2443fcc33fca9,utilidades_domesticas,950.0,30.0,27.0,27.0,1,CASA
326,5ec9cc4e1217d387b9fedfa362b7bc24,automotivo,3750.0,19.0,42.0,25.0,1,CASA
327,d24659126d5bbd0b1bacba3e8d17a978,esporte_lazer,250.0,6.0,16.0,20.0,0,PESSOA
328,2a27bdf5d36c733df107a86e44370254,beleza_saude,425.0,9.0,20.0,18.0,0,PESSOA
329,060ea530ba6184d49f7b1cc031c4c97e,cama_mesa_banho,950.0,5.0,50.0,50.0,1,CASA
330,60e68dc2013929af2b3b5408e2da87fd,brinquedos,550.0,11.0,32.0,20.0,0,PESSOA
331,b1060f179d7f706565e347fbe00bf1b8,beleza_saude,328.0,14.0,20.0,18.0,0,PESSOA
332,f66bfba86b78fa48e0834bb209e1555a,cama_mesa_banho,1950.0,15.0,58.0,46.0,1,CASA
333,74c94099baac38d7d352195da981626a,beleza_saude,700.0,40.0,16.0,11.0,0,PESSOA
334,3a9705b35192e14929ed984f99ae4f65,esporte_lazer,2320.0,33.0,63.0,17.0,0,PESSOA
335,9b76503b35ee45adf532e291d5c7de0d,cama_mesa_banho,2200.0,25.0,45.0,35.0,1,CASA
336,049b55359c60ea6403938b9e408f40b8,cama_mesa_banho,1400.0,23.0,37.0,35.0,1,CASA
337,386486367c1f9d4f587a8864ccb6902b,cama_mesa_banho,835.0,9.0,40.0,33.0,1,CASA
338,483df9288035696f34225a7047591d13,informatica_acessorios,550.0,17.0,26.0,17.0,0,PESSOA
339,fac0337908b983ba98c810f03d25f278,cama_mesa_banho,3850.0,30.0,20.0,30.0,1,CASA
340,d4de08feff9533e02efa79613935336e,cama_mesa_banho,1250.0,17.0,19.0,22.0,1,CASA
341,91e6a181c1ebe734ab459822cee89763,relogios_presentes,850.0,16.0,48.0,25.0,0,PESSOA
342,af8215adef2df1e9e66642f159e81e55,relogios_presentes,400.0,11.0,20.0,19.0,0,PESSOA
343,644ede1cd3a7b877de774c66fd4abc78,esporte_lazer,1100.0,16.0,24.0,15.0,0,PESSOA
344,35255921c732e0e9319097469d856cd5,relogios_presentes,400.0,11.0,18.0,15.0,0,PESSOA
345,7a33d7a1a85cb7db38bacbcc212a6013,beleza_saude,175.0,12.0,19.0,13.0,0,PESSOA
346,505bdfe93e66810bd2dfd42bcc61976b,informatica_acessorios,588.0,17.0,20.0,15.0,0,PESSOA
347,216b222c2a8c6918d4203f3cbefb8568,utilidades_domesticas,450.0,10.0,20.0,20.0,1,CASA
348,bc86251d831265a9937ccfccecd6c224,automotivo,1500.0,9.0,68.0,33.0,1,CASA
349,d6d759f5b4285a0cc72404efa8c19632,esporte_lazer,1550.0,30.0,35.0,40.0,0,PESSOA
350,b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,683.0,16.0,31.0,16.0,0,PESSOA
351,2a763f02c6a7a8ab7c1be0460ff891d0,moveis_decoracao,2500.0,9.0,35.0,25.0,1,CASA
352,ffc9d90bae2127e6a6ce6d6654267ebd,esporte_lazer,300.0,34.0,20.0,44.0,0,PESSOA
353,9746ab6f7694c5e2fc9fe14befbb5c18,beleza_saude,350.0,16.0,16.0,15.0,0,PESSOA
354,0eb8e03d4ef83152c4642b606b5bbdec,moveis_decoracao,2900.0,10.0,40.0,35.0,1,CASA
355,3f9d819e1669be4865fdcd717968bb4e,informatica_acessorios,200.0,2.0,16.0,11.0,0,PESSOA
356,bdb0b11a36aed4d0d862a7037c838560,telefonia,383.0,12.0,16.0,13.0,0,PESSOA
357,9ead3847aad283a0842bde7ad9a9e7b3,informatica_acessorios,1300.0,16.0,30.0,16.0,0,PESSOA
358,13387d462f74993d258b62f8f85fd9b8,beleza_saude,150.0,7.0,16.0,12.0,0,PESSOA
359,c244b71b9f393724eaf2792a96427931,moveis_decoracao,400.0,8.0,17.0,17.0,1,CASA
360,f303e2cdf0967ef1a153d12f2685d280,cama_mesa_banho,1400.0,10.0,25.0,25.0,1,CASA
361,e1bb819e98ca4d6153c28872921f171e,automotivo,450.0,15.0,20.0,15.0,1,CASA
362,cc68bcd2a2720e95aef8b6cb71f62ed9,esporte_lazer,154.0,10.0,17.0,13.0,0,PESSOA
363,88d1ed18fd38fa0ffeeb4b517ca42a9d,utilidades_domesticas,470.0,23.0,21.0,21.0,1,CASA
364,9fa0c72476690fbc66bcacc498fe7fd6,informatica_acessorios,100.0,11.0,18.0,14.0,0,PESSOA
365,1fa4ef78e1b8f0afea31e4ae9578affd,cama_mesa_banho,1600.0,20.0,40.0,20.0,1,CASA
366,e619ceb6b2a4196772ddaa5c6e0368a7,moveis_decoracao,400.0,30.0,16.0,20.0,1,CASA
367,4079a95ae53890e5c268117864020aa8,cama_mesa_banho,2350.0,7.0,33.0,37.0,1,CASA
368,3e12358032a6a599d25d9fd630cec2e1,utilidades_domesticas,975.0,12.0,31.0,21.0,1,CASA
369,9ff668529410eefd5bca723acb4834c1,moveis_decoracao,1800.0,6.0,30.0,20.0,1,CASA
370,ebf6a0215aa3523486a430e93f6d56ec,cama_mesa_banho,1150.0,5.0,32.0,30.0,1,CASA
371,a878ce3514b37e8bfeac8f881438b775,cama_mesa_banho,1250.0,17.0,19.0,22.0,1,CASA
372,ae6476ef6cf588ccb0bd009b62359b97,beleza_saude,1300.0,12.0,42.0,20.0,0,PESSOA
373,38650206798cd31f659906705a0eff70,moveis_decoracao,1800.0,14.0,45.0,35.0,1,CASA
374,0011c512eb256aa0dbbb544d8dffcf6e,automotivo,100.0,15.0,16.0,16.0,1,CASA
375,61a53738adc5c0e8d243553320f9ba1c,esporte_lazer,8809.0,52.0,52.0,17.0,0,PESSOA
376,457953cd3ce26e8f7c9037bfb9e19b14,moveis_decoracao,1050.0,7.0,100.0,15.0,1,CASA
377,54af11c815f92135fb554bd9c97dd418,cama_mesa_banho,950.0,10.0,29.0,25.0,1,CASA
378,afb0d399cb1dec68de437eec41c94fad,telefonia,100.0,6.0,18.0,14.0,0,PESSOA
379,25a675783383c8e0aa707b7e9063c925,relogios_presentes,253.0,11.0,18.0,13.0,0,PESSOA
380,0f2ee8171adfc13c81f69ff4dcb2b635,beleza_saude,1413.0,16.0,40.0,31.0,0,PESSOA
381,8375cac77900898b899b33ef7b966bb0,cama_mesa_banho,1200.0,22.0,16.0,11.0,1,CASA
382,00a985c524adbb97a4211e4ce17aabec,telefonia,250.0,4.0,17.0,12.0,0,PESSOA
383,dbbda25f6b7c74669cf2203b2e3139a0,beleza_saude,300.0,11.0,27.0,15.0,0,PESSOA
384,ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,667.0,17.0,20.0,18.0,0,PESSOA
385,f50df9b142a624bf4c4d8495489a207e,brinquedos,600.0,25.0,23.0,20.0,0,PESSOA
386,f0a8b25a0a4f80f60eed4e1fdc3d477c,beleza_saude,1450.0,31.0,38.0,24.0,0,PESSOA
387,121b9686b9929855d823981fc655a6fe,utilidades_domesticas,6250.0,23.0,53.0,28.0,1,CASA
388,0a2fff0d95ef3bbb7dffc618f9542ba9,relogios_presentes,283.0,12.0,18.0,13.0,0,PESSOA
389,60bb4500843105345ef9541e59a7a87a,cama_mesa_banho,1200.0,10.0,40.0,37.0,1,CASA
390,7ffd59e4a33610e863f39cd3040ae7b1,automotivo,350.0,17.0,44.0,30.0,1,CASA
391,20d672f52195d2c20168f758a77303d6,automotivo,200.0,15.0,16.0,15.0,1,CASA
392,3b2d98c62a89221177c0f6213256816b,telefonia,150.0,4.0,16.0,11.0,0,PESSOA
393,9dbf7eb5228b2070008a2e331b114512,informatica_acessorios,250.0,2.0,42.0,30.0,0,PESSOA
394,e000ecbb2e86143e74b3b2c3cf15f21e,brinquedos,1150.0,30.0,30.0,30.0,0,PESSOA
395,19d97e807df39d7af6311ba423eaecc3,cama_mesa_banho,8850.0,10.0,16.0,16.0,1,CASA
396,dd7c7650c31d56afe11234bfd0a1e1ea,moveis_decoracao,3000.0,11.0,69.0,11.0,1,CASA
397,46fd22a153db867285b826a2c62b446b,utilidades_domesticas,10900.0,25.0,71.0,45.0,1,CASA
398,b6665355b9d865e088250a5c8d7b36c1,brinquedos,300.0,20.0,37.0,20.0,0,PESSOA
399,29c131c43e662b738339aafcc0ba00fc,moveis_decoracao,600.0,17.0,17.0,17.0,1,CASA
400,6af5a2183cea4408f4292dd86be5f667,brinquedos,400.0,10.0,30.0,20.0,0,PESSOA
401,296ae6fd1ff55a39b63dbbb3ea7a36a0,cama_mesa_banho,8150.0,20.0,50.0,40.0,1,CASA
402,5ade9eaa68986ae388b9d6ba2aa185e8,moveis_decoracao,5250.0,15.0,66.0,33.0,1,CASA
403,21e72a490cbe93ed7aa675d2b1ae105a,informatica_acessorios,650.0,15.0,34.0,15.0,0,PESSOA
404,913dfadde395f6049127173cfbb96121,informatica_acessorios,200.0,2.0,41.0,29.0,0,PESSOA
405,91ad72a5e0313d764d9603f18f2c3658,telefonia,253.0,10.0,20.0,18.0,0,PESSOA
406,cedc0a95516e84ab083db0319e55003f,automotivo,7350.0,69.0,24.0,53.0,1,CASA
407,01cf8c7364048b4b6ed0fe400667054d,brinquedos,1200.0,16.0,30.0,20.0,0,PESSOA
408,c20e9c8a7361bfa0d6530ab73075921b,beleza_saude,1600.0,20.0,20.0,20.0,0,PESSOA
409,d88cd106d68ac93feccee719004d247d,informatica_acessorios,250.0,15.0,16.0,15.0,0,PESSOA
410,1ecaa47c3ade7f098ca5dd97e8dcb018,telefonia,150.0,3.0,19.0,11.0,0,PESSOA
411,6a944207f516a3e570fb1205489438bf,brinquedos,300.0,7.0,20.0,20.0,0,PESSOA
412,2fffbf105cbbc6e86144f00ecf571635,beleza_saude,150.0,10.0,20.0,20.0,0,PESSOA
413,606bfa78f6209099f25529bb1211522f,moveis_decoracao,4000.0,6.0,52.0,52.0,1,CASA
414,2039ecc2a76b653fb536a86a570e66d8,esporte_lazer,500.0,6.0,20.0,15.0,0,PESSOA
415,59911136c59b2dd04ddce80d592b55f3,esporte_lazer,100.0,6.0,16.0,11.0,0,PESSOA
416,af76a54b712e9cab85d2824e96c56ff8,automotivo,200.0,2.0,24.0,17.0,1,CASA
417,201ec8e4fb8456dd06265be68eb419a7,moveis_decoracao,800.0,8.0,68.0,13.0,1,CASA
418,dcfe76be1e1036cb99e5d8bdc2a1b1c9,esporte_lazer,300.0,10.0,20.0,15.0,0,PESSOA
419,b9fc59d07b4a88505e53e11d17097cef,esporte_lazer,2000.0,8.0,28.0,15.0,0,PESSOA
420,6acf371d62b424190897033ef93947bb,telefonia,300.0,7.0,16.0,11.0,0,PESSOA
421,6c90c0f6c2d89eb816b9e205b9d6a36a,informatica_acessorios,775.0,18.0,21.0,26.0,0,PESSOA
422,a98ce95e720b49857fedbcfbdf21e8de,utilidades_domesticas,1400.0,35.0,25.0,35.0,1,CASA
423,1cac2c9aee1db62c108da2205880e09c,utilidades_domesticas,600.0,18.0,28.0,17.0,1,CASA
424,2a9b9ab4785e67b8ff4f1e6fcba1de7e,utilidades_domesticas,1000.0,19.0,29.0,21.0,1,CASA
425,a5170485f5eec8e991a69da0231fd5c5,utilidades_domesticas,1100.0,22.0,25.0,21.0,1,CASA
426,72bb19eb8886399d5a46785146792ba7,utilidades_domesticas,250.0,5.0,20.0,16.0,1,CASA
427,c293414ca6dacfb6085739783def4ef6,brinquedos,2450.0,7.0,23.0,23.0,0,PESSOA
428,d0f5d2822e06a19526cb384022af2a9a,moveis_decoracao,2200.0,8.0,34.0,22.0,1,CASA
429,f1202530b474dade246e7fe77cdda463,cama_mesa_banho,1700.0,10.0,34.0,34.0,1,CASA
430,95e18e6f72e096de84ad972456780aa0,beleza_saude,325.0,10.0,25.0,13.0,0,PESSOA
431,5b4341a1e617e4d33c3305158ff03c69,esporte_lazer,150.0,7.0,18.0,14.0,0,PESSOA
432,e9f4a2b16f44a27e454037659cceb20f,automotivo,200.0,8.0,32.0,26.0,1,CASA
433,1eb44be9d824d20602d68a0f3346d8d7,cama_mesa_banho,6200.0,15.0,35.0,25.0,1,CASA
434,096b3aa9d2c93af82434f196a713ad74,automotivo,5750.0,19.0,30.0,31.0,1,CASA
435,9e3fb85220e7c0d45fab9a93288ec717,automotivo,200.0,9.0,18.0,13.0,1,CASA
436,29589c613b8c17e6fe91da9af08ed148,automotivo,350.0,10.0,25.0,20.0,1,CASA
437,9a3d13559997d2639ebd02e75913b799,beleza_saude,233.0,16.0,18.0,14.0,0,PESSOA
438,35c5e00f6a23366ce44aaedc05da015d,esporte_lazer,100.0,20.0,25.0,20.0,0,PESSOA
439,59f8cb217c16b9d838ab8f6d92fd2eea,automotivo,250.0,19.0,18.0,15.0,1,CASA
440,b73e7ccdd22c0bb891a93ec7d80b717f,esporte_lazer,461.0,10.0,18.0,14.0,0,PESSOA
441,3647983375e701c3f089068b5fc0cf98,automotivo,4000.0,25.0,65.0,25.0,1,CASA
442,1cb4e06ac5f21ccde771561d17ec0afb,cama_mesa_banho,1250.0,10.0,16.0,16.0,1,CASA
443,f7740e5b4337a3cc4a8a204553101a85,beleza_saude,543.0,12.0,30.0,16.0,0,PESSOA
444,0ca31cd8916e06a977f3596faddc6852,automotivo,9050.0,11.0,56.0,32.0,1,CASA
445,a928a2cfd4d897610150b956e89a4e56,cama_mesa_banho,1550.0,8.0,32.0,29.0,1,CASA
446,bfae0d55eef43da69474aadac456cbe4,esporte_lazer,300.0,20.0,20.0,20.0,0,PESSOA
447,8ce6ed44410ccff5e5437f5d1ec012e4,beleza_saude,500.0,14.0,30.0,16.0,0,PESSOA
448,1c12e2e95f36322f3a5ab8153a76bd73,utilidades_domesticas,9900.0,31.0,61.0,31.0,1,CASA
449,64cb768ce668c3df58334a28d528b754,brinquedos,875.0,23.0,65.0,20.0,0,PESSOA
450,3932e37f1f658768ac53fbe680f145bc,cama_mesa_banho,1100.0,10.0,40.0,30.0,1,CASA
451,f99af3a3d10f7a52df7eb10abd1b72be,telefonia,50.0,6.0,18.0,11.0,0,PESSOA
452,a24b0a4730a6f5b13a3502fb5065a814,moveis_decoracao,400.0,15.0,40.0,40.0,1,CASA
453,d6637aee74ba05e42bc17a047c335209,beleza_saude,250.0,11.0,16.0,14.0,0,PESSOA
454,aea9f47e0e6dea45f3ad01ce4528f1bf,esporte_lazer,2000.0,40.0,20.0,30.0,0,PESSOA
455,1fd68fefef8ff576fc3fac7db97f67f1,cama_mesa_banho,2400.0,11.0,41.0,36.0,1,CASA
456,aea89e156fe6705b458e900a8790af90,esporte_lazer,1150.0,12.0,16.0,12.0,0,PESSOA
457,cffa43acc63e8225bb6889f3c3bd74e3,beleza_saude,217.0,13.0,17.0,15.0,0,PESSOA
458,bad25f9c179bd093af5ce28af7fd40f5,informatica_acessorios,900.0,14.0,30.0,11.0,0,PESSOA
459,9291234bfd76d396f56b5175d435dd84,moveis_decoracao,200.0,10.0,27.0,12.0,1,CASA
460,f5287cac0d71b68c9cbf57fe0e19181e,automotivo,2800.0,7.0,95.0,33.0,1,CASA
461,83ef44e104d09603c783f1cc00cff82a,relogios_presentes,500.0,11.0,16.0,11.0,0,PESSOA
462,8792f8b694229e5627aa6a15cf912052,utilidades_domesticas,1150.0,22.0,19.0,19.0,1,CASA
463,de7d3a484ee73d0be8b0b3518f910201,esporte_lazer,300.0,20.0,30.0,40.0,0,PESSOA
464,b4c8d3313b98fd124a787b571ac94148,utilidades_domesticas,200.0,40.0,30.0,30.0,1,CASA
465,11970aff9a8cf29a520127d0d8100901,moveis_decoracao,2550.0,3.0,105.0,70.0,1,CASA
466,c24f692e0f20f854c24c31517610ba7c,telefonia,200.0,3.0,18.0,16.0,0,PESSOA
467,c8aa3a6754ab1ad362858eca26f58c8b,cama_mesa_banho,10900.0,15.0,45.0,35.0,1,CASA
468,9b393d3360316521a943267765a47fbf,beleza_saude,300.0,14.0,17.0,14.0,0,PESSOA
469,d3f4f3de0f4576184674937d1e9cecca,brinquedos,450.0,31.0,20.0,30.0,0,PESSOA
470,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,584.0,11.0,16.0,13.0,0,PESSOA
471,9b191ab94826390cd135c837fb7bc881,cama_mesa_banho,2700.0,30.0,20.0,30.0,1,CASA
472,b5075db67f027daed66cc97a6626a7b8,cama_mesa_banho,4200.0,10.0,34.0,38.0,1,CASA
473,9ce90721c582bede1c152150a883b801,brinquedos,300.0,20.0,20.0,20.0,0,PESSOA
474,4a0c2a56e65c941a0bb9874c47dd66d8,cama_mesa_banho,1400.0,20.0,30.0,26.0,1,CASA
475,a56af7192032f295ac582a2d70e4caba,telefonia,600.0,18.0,23.0,20.0,0,PESSOA
476,61aa436324fa31453598a454e10b2cb7,esporte_lazer,900.0,18.0,23.0,18.0,0,PESSOA
477,97593959fc8ee0c67ac6c5a33fe61f4b,relogios_presentes,450.0,11.0,16.0,12.0,0,PESSOA
478,1ac09f60f3c3bc2021c637ef23fa3248,brinquedos,600.0,20.0,20.0,20.0,0,PESSOA
479,e4003447524c275bcd706d07068b3f3d,telefonia,75.0,3.0,19.0,11.0,0,PESSOA
480,d389bacae4eb98af95b782dae3b7f03a,relogios_presentes,600.0,10.0,19.0,15.0,0,PESSOA
481,73deb4d29b1361deb8e78b75478f210e,esporte_lazer,750.0,11.0,30.0,20.0,0,PESSOA
482,baf76b06184501269d8e44228cc940ac,automotivo,100.0,5.0,16.0,16.0,1,CASA
483,98600823ba81f3ba76386dac7c31ee06,beleza_saude,125.0,12.0,24.0,20.0,0,PESSOA
484,036734b5a58d5d4f46b0616ddc047ced,telefonia,300.0,4.0,17.0,12.0,0,PESSOA
485,e29f2f8197f332ab172ad9ea6566853d,informatica_acessorios,133.0,12.0,16.0,15.0,0,PESSOA
486,dd7a209a646c04c176d7e9e9c855eeac,esporte_lazer,750.0,28.0,23.0,38.0,0,PESSOA
487,e7ef7e0bc312196681f8304cf7ddd92e,automotivo,6700.0,25.0,70.0,22.0,1,CASA
488,2954628cc646e129a849918ab2b366ee,automotivo,4200.0,4.0,78.0,47.0,1,CASA
489,71685103d269d757074595a20bb82211,telefonia,100.0,4.0,17.0,12.0,0,PESSOA
490,bc7496ccc90a64c022a56021c65c9cda,utilidades_domesticas,150.0,16.0,26.0,16.0,1,CASA
491,c1b555c58d48d228480072f1492cc14f,cama_mesa_banho,550.0,37.0,23.0,35.0,1,CASA
492,a22f707cfd269773138c3bf3a43f6180,moveis_decoracao,7000.0,25.0,25.0,25.0,1,CASA
493,b98546b83abd474d9517e36a1eddbc22,esporte_lazer,1100.0,9.0,32.0,21.0,0,PESSOA
494,13ccab6df565f4b742fcd81031be9aaa,brinquedos,3850.0,26.0,35.0,41.0,0,PESSOA
495,1860b96949f9ff0adcd5e2c340d32e12,automotivo,800.0,8.0,21.0,14.0,1,CASA
496,1fcaf044ff67ca59df3f6cc560d9fbfc,esporte_lazer,2350.0,4.0,92.0,24.0,0,PESSOA
497,654feb81aa65850b1962980f21be1525,beleza_saude,700.0,10.0,28.0,11.0,0,PESSOA
498,fddede0d4854d07dbb9bcf3b090697f3,automotivo,500.0,16.0,16.0,12.0,1,CASA
499,a1fcd4b731530eed7fa5531f3f0c2fe0,cama_mesa_banho,2100.0,6.0,40.0,29.0,1,CASA
500,4b54c1f607b7a55ec9a34555b5607539,automotivo,4700.0,19.0,47.0,23.0,1,CASA
501,5445335704bf8a32827f3bf6b9701ed9,esporte_lazer,200.0,20.0,20.0,20.0,0,PESSOA
502,88cd1536cced07ce8b7eb699521f841e,cama_mesa_banho,900.0,10.0,16.0,16.0,1,CASA
